dp,minDist,param1,param2,minRadius,maxRadius,f1_score
1.0,18.0,300.0,23.0,7.0,15.0,0.00464224338629581
1.0,18.0,250.0,23.0,7.0,15.0,0.00464224338629581
1.0,27.0,300.0,23.0,7.0,15.0,0.00464224338629581
1.0,18.0,200.0,23.0,7.0,15.0,0.00464224338629581
1.0,21.0,150.0,23.0,7.0,15.0,0.00464224338629581
1.0,18.0,150.0,23.0,7.0,15.0,0.00464224338629581
1.0,21.0,200.0,23.0,7.0,15.0,0.00464224338629581
1.0,18.0,250.0,21.0,9.0,15.0,0.004450892910201698
1.0,24.0,250.0,21.0,9.0,15.0,0.004450892910201698
1.0,24.0,300.0,21.0,9.0,15.0,0.004450892910201698
1.0,18.0,200.0,21.0,9.0,15.0,0.004450892910201698
1.0,15.0,200.0,21.0,9.0,15.0,0.004450892910201698
1.0,24.0,200.0,21.0,9.0,15.0,0.004450892910201698
1.0,18.0,300.0,21.0,9.0,15.0,0.004450892910201698
1.0,15.0,150.0,21.0,9.0,15.0,0.004450892910201698
1.0,21.0,300.0,21.0,9.0,15.0,0.004450892910201698
1.0,21.0,250.0,21.0,9.0,15.0,0.004450892910201698
1.0,21.0,200.0,21.0,9.0,15.0,0.004450892910201698
1.0,21.0,150.0,21.0,9.0,15.0,0.004450892910201698
1.0,27.0,300.0,21.0,9.0,15.0,0.004450892910201698
1.0,24.0,150.0,21.0,9.0,15.0,0.004450892910201698
1.0,18.0,150.0,21.0,9.0,15.0,0.004450892910201698
1.0,15.0,300.0,21.0,9.0,15.0,0.004450892910201698
1.0,15.0,250.0,21.0,9.0,15.0,0.004450892910201698
1.0,27.0,250.0,21.0,9.0,15.0,0.004450892910201698
1.0,27.0,200.0,21.0,9.0,15.0,0.004450892910201698
1.0,27.0,150.0,21.0,9.0,15.0,0.004450892910201698
1.0,18.0,150.0,22.0,9.0,15.0,0.0011469686623330174
1.0,27.0,200.0,22.0,9.0,15.0,0.0011469686623330174
1.0,21.0,300.0,22.0,9.0,15.0,0.0011469686623330174
1.0,27.0,250.0,22.0,9.0,15.0,0.0011469686623330174
1.0,15.0,200.0,22.0,9.0,15.0,0.0011469686623330174
1.0,21.0,250.0,22.0,9.0,15.0,0.0011469686623330174
1.0,15.0,250.0,22.0,9.0,15.0,0.0011469686623330174
1.0,15.0,150.0,22.0,9.0,15.0,0.0011469686623330174
1.0,15.0,300.0,22.0,9.0,15.0,0.0011469686623330174
1.0,18.0,250.0,22.0,9.0,15.0,0.0011469686623330174
1.0,24.0,200.0,22.0,9.0,15.0,0.0011469686623330174
1.0,24.0,300.0,22.0,9.0,15.0,0.0011469686623330174
1.0,18.0,300.0,22.0,9.0,15.0,0.0011469686623330174
1.0,18.0,200.0,22.0,9.0,15.0,0.0011469686623330174
1.0,27.0,300.0,22.0,9.0,15.0,0.0011469686623330174
1.0,21.0,200.0,22.0,9.0,15.0,0.0011469686623330174
1.0,21.0,150.0,22.0,9.0,15.0,0.0011469686623330174
1.0,27.0,150.0,22.0,9.0,15.0,0.0011469686623330174
1.0,24.0,250.0,22.0,9.0,15.0,0.0011469686623330174
1.0,24.0,150.0,22.0,9.0,15.0,0.0011469686623330174
1.0,15.0,200.0,24.0,7.0,15.0,0.0010818921266682463
1.0,24.0,150.0,24.0,7.0,15.0,0.0010818921266682463
1.0,24.0,300.0,24.0,7.0,15.0,0.0010818921266682463
1.0,21.0,200.0,24.0,7.0,15.0,0.0010818921266682463
1.0,15.0,300.0,24.0,7.0,15.0,0.0010818921266682463
1.0,21.0,150.0,24.0,7.0,15.0,0.0010818921266682463
1.0,15.0,150.0,24.0,7.0,15.0,0.0010818921266682463
1.0,15.0,250.0,24.0,7.0,15.0,0.0010818921266682463
1.0,24.0,200.0,24.0,7.0,15.0,0.0010818921266682463
1.0,21.0,300.0,24.0,7.0,15.0,0.0010818921266682463
1.0,18.0,250.0,24.0,7.0,15.0,0.0010818921266682463
1.0,21.0,250.0,24.0,7.0,15.0,0.0010818921266682463
1.0,27.0,150.0,24.0,7.0,15.0,0.0010818921266682463
1.0,18.0,200.0,24.0,7.0,15.0,0.0010818921266682463
1.0,24.0,250.0,24.0,7.0,15.0,0.0010818921266682463
1.0,27.0,300.0,24.0,7.0,15.0,0.0010818921266682463
1.0,18.0,150.0,24.0,7.0,15.0,0.0010818921266682463
1.0,27.0,200.0,24.0,7.0,15.0,0.0010818921266682463
1.0,27.0,250.0,24.0,7.0,15.0,0.0010818921266682463
1.0,18.0,300.0,24.0,7.0,15.0,0.0010818921266682463
1.0,18.0,300.0,24.0,9.0,15.0,0.0005527915975677171
1.0,21.0,200.0,23.0,9.0,15.0,0.0005527915975677171
1.0,18.0,150.0,23.0,9.0,15.0,0.0005527915975677171
1.0,21.0,150.0,23.0,9.0,15.0,0.0005527915975677171
1.0,21.0,150.0,24.0,9.0,15.0,0.0005527915975677171
1.0,21.0,250.0,24.0,9.0,15.0,0.0005527915975677171
1.0,21.0,250.0,23.0,9.0,15.0,0.0005527915975677171
1.0,27.0,150.0,23.0,9.0,15.0,0.0005527915975677171
1.0,15.0,300.0,23.0,9.0,15.0,0.0005527915975677171
1.0,27.0,150.0,24.0,9.0,15.0,0.0005527915975677171
1.0,21.0,200.0,24.0,9.0,15.0,0.0005527915975677171
1.0,18.0,150.0,24.0,9.0,15.0,0.0005527915975677171
1.0,24.0,150.0,24.0,9.0,15.0,0.0005527915975677171
1.0,18.0,300.0,23.0,9.0,15.0,0.0005527915975677171
1.0,27.0,250.0,23.0,9.0,15.0,0.0005527915975677171
1.0,24.0,150.0,23.0,9.0,15.0,0.0005527915975677171
1.0,27.0,300.0,23.0,9.0,15.0,0.0005527915975677171
1.0,27.0,300.0,24.0,9.0,15.0,0.0005527915975677171
1.0,18.0,200.0,23.0,9.0,15.0,0.0005527915975677171
1.0,24.0,200.0,23.0,9.0,15.0,0.0005527915975677171
1.0,18.0,200.0,24.0,9.0,15.0,0.0005527915975677171
1.0,24.0,200.0,24.0,9.0,15.0,0.0005527915975677171
1.0,21.0,300.0,24.0,9.0,15.0,0.0005527915975677171
1.0,27.0,250.0,24.0,9.0,15.0,0.0005527915975677171
1.0,24.0,250.0,23.0,9.0,15.0,0.0005527915975677171
1.0,24.0,250.0,24.0,9.0,15.0,0.0005527915975677171
1.0,18.0,250.0,23.0,9.0,15.0,0.0005527915975677171
1.0,15.0,150.0,23.0,9.0,15.0,0.0005527915975677171
1.0,15.0,300.0,24.0,9.0,15.0,0.0005527915975677171
1.0,24.0,300.0,23.0,9.0,15.0,0.0005527915975677171
1.0,24.0,300.0,24.0,9.0,15.0,0.0005527915975677171
1.0,15.0,200.0,24.0,9.0,15.0,0.0005527915975677171
1.0,15.0,250.0,23.0,9.0,15.0,0.0005527915975677171
1.0,15.0,200.0,23.0,9.0,15.0,0.0005527915975677171
1.0,15.0,250.0,24.0,9.0,15.0,0.0005527915975677171
1.0,21.0,300.0,23.0,9.0,15.0,0.0005527915975677171
1.0,27.0,200.0,24.0,9.0,15.0,0.0005527915975677171
1.0,27.0,200.0,23.0,9.0,15.0,0.0005527915975677171
1.0,15.0,150.0,24.0,9.0,15.0,0.0005527915975677171
1.0,18.0,250.0,24.0,9.0,15.0,0.0005527915975677171
